symbol,date,open,high,low,close
IOT,2017-09-08T00:00:00Z,0.6479,0.66,0.4786,0.5373
IOT,2017-09-09T00:00:00Z,0.5373,0.584,0.5183,0.5594
IOT,2017-09-10T00:00:00Z,0.5594,0.569,0.4588,0.4989
IOT,2017-09-11T00:00:00Z,0.4989,0.569,0.479,0.5628
IOT,2017-09-12T00:00:00Z,0.5628,0.6495,0.5408,0.5918
IOT,2017-09-13T00:00:00Z,0.5918,0.5979,0.4714,0.5613
IOT,2017-09-14T00:00:00Z,0.5613,0.576,0.441,0.4494
IOT,2017-09-15T00:00:00Z,0.4494,0.5127,0.37,0.4797
IOT,2017-09-16T00:00:00Z,0.4797,0.5128,0.452,0.4848
IOT,2017-09-17T00:00:00Z,0.4848,0.5048,0.461,0.4958
IOT,2017-09-18T00:00:00Z,0.4958,0.6171,0.4934,0.6075
IOT,2017-09-19T00:00:00Z,0.6075,0.6145,0.5521,0.5585
IOT,2017-09-20T00:00:00Z,0.5585,0.5911,0.541,0.5674
IOT,2017-09-21T00:00:00Z,0.5674,0.5728,0.4653,0.4985
IOT,2017-09-22T00:00:00Z,0.4985,0.5178,0.471,0.505
IOT,2017-09-23T00:00:00Z,0.505,0.555,0.4935,0.54
IOT,2017-09-24T00:00:00Z,0.54,0.5424,0.5042,0.5213
IOT,2017-09-25T00:00:00Z,0.5213,0.569,0.5208,0.556
IOT,2017-09-26T00:00:00Z,0.556,0.56,0.5051,0.5146
IOT,2017-09-27T00:00:00Z,0.5146,0.5544,0.505,0.5509
IOT,2017-09-28T00:00:00Z,0.5509,0.6147,0.5261,0.5951
IOT,2017-09-29T00:00:00Z,0.5951,0.6103,0.541,0.5836
IOT,2017-09-30T00:00:00Z,0.5836,0.6493,0.576,0.6223
IOT,2017-10-01T00:00:00Z,0.6223,0.6318,0.591,0.61240000000000006
IOT,2017-10-02T00:00:00Z,0.61240000000000006,0.6225,0.5638,0.578
IOT,2017-10-03T00:00:00Z,0.578,0.582,0.512,0.5606
IOT,2017-10-04T00:00:00Z,0.5606,0.5697,0.515,0.5447
IOT,2017-10-05T00:00:00Z,0.5447,0.5681,0.5161,0.5424
IOT,2017-10-06T00:00:00Z,0.5424,0.5632,0.4874,0.504
IOT,2017-10-07T00:00:00Z,0.504,0.551,0.486,0.5369
IOT,2017-10-08T00:00:00Z,0.5369,0.54,0.493,0.5
IOT,2017-10-09T00:00:00Z,0.5,0.505,0.433,0.469
IOT,2017-10-10T00:00:00Z,0.469,0.4896,0.451,0.476
IOT,2017-10-11T00:00:00Z,0.476,0.4889,0.462,0.4816
IOT,2017-10-12T00:00:00Z,0.4816,0.4867,0.38,0.414
IOT,2017-10-13T00:00:00Z,0.414,0.4476,0.4,0.44
IOT,2017-10-14T00:00:00Z,0.44,0.4845,0.4293,0.4591
IOT,2017-10-15T00:00:00Z,0.4591,0.461,0.41,0.4383
IOT,2017-10-16T00:00:00Z,0.437,0.4597,0.42,0.4489
IOT,2017-10-17T00:00:00Z,0.4489,0.507,0.4311,0.468
IOT,2017-10-18T00:00:00Z,0.4686,0.479,0.425,0.453
IOT,2017-10-19T00:00:00Z,0.4543,0.4677,0.41,0.4326
IOT,2017-10-20T00:00:00Z,0.4327,0.4345,0.3857,0.3995
IOT,2017-10-21T00:00:00Z,0.3999,0.4065,0.3193,0.3882
IOT,2017-10-22T00:00:00Z,0.3882,0.408,0.3761,0.3823
IOT,2017-10-23T00:00:00Z,0.3822,0.394,0.34,0.388
IOT,2017-10-24T00:00:00Z,0.388,0.5059,0.3701,0.45
IOT,2017-10-25T00:00:00Z,0.455,0.4769,0.4271,0.443
IOT,2017-10-26T00:00:00Z,0.4434,0.457,0.4115,0.4168
IOT,2017-10-27T00:00:00Z,0.4155,0.44,0.39,0.4231
IOT,2017-10-28T00:00:00Z,0.4249,0.4309,0.391,0.3952
IOT,2017-10-29T00:00:00Z,0.3961,0.415,0.367,0.4024
IOT,2017-10-30T00:00:00Z,0.4032,0.415,0.3851,0.408
IOT,2017-10-31T00:00:00Z,0.4073,0.4087,0.3891,0.3918
IOT,2017-11-01T00:00:00Z,0.3912,0.3923,0.3517,0.3644
IOT,2017-11-02T00:00:00Z,0.3637,0.3847,0.32,0.3661
IOT,2017-11-03T00:00:00Z,0.3642,0.3967,0.3588,0.3927
IOT,2017-11-04T00:00:00Z,0.3937,0.3937,0.3649,0.3685
IOT,2017-11-05T00:00:00Z,0.3695,0.371,0.335,0.3506
IOT,2017-11-06T00:00:00Z,0.3506,0.3795,0.3387,0.3729
IOT,2017-11-07T00:00:00Z,0.374,0.398,0.3621,0.3824
IOT,2017-11-08T00:00:00Z,0.3824,0.4905,0.38,0.473
IOT,2017-11-09T00:00:00Z,0.4746,0.5999,0.464,0.5335
IOT,2017-11-10T00:00:00Z,0.5338,0.564,0.455,0.503
IOT,2017-11-11T00:00:00Z,0.5011,0.6249,0.4939,0.6199
IOT,2017-11-12T00:00:00Z,0.6237,0.635,0.505,0.5885
IOT,2017-11-13T00:00:00Z,0.5861,0.6394,0.5673,0.5861
IOT,2017-11-14T00:00:00Z,0.5835,0.6189,0.525,0.6059
IOT,2017-11-15T00:00:00Z,0.6059,0.7873,0.6,0.787
IOT,2017-11-16T00:00:00Z,0.787,0.8967,0.706,0.825
IOT,2017-11-17T00:00:00Z,0.825,0.8777,0.7263,0.791
IOT,2017-11-18T00:00:00Z,0.7912,0.849,0.7499,0.819
IOT,2017-11-19T00:00:00Z,0.8163,0.884,0.8047,0.8528
IOT,2017-11-20T00:00:00Z,0.851,0.984,0.85,0.9531
IOT,2017-11-21T00:00:00Z,0.9584,0.982,0.7463,0.8846
IOT,2017-11-22T00:00:00Z,0.8844,0.9551,0.8524,0.9009
IOT,2017-11-23T00:00:00Z,0.9009,0.915,0.779,0.7791
IOT,2017-11-24T00:00:00Z,0.7791,0.7942,0.668,0.7835
IOT,2017-11-25T00:00:00Z,0.7837,0.856,0.7051,0.8055
IOT,2017-11-26T00:00:00Z,0.8055,0.8055,0.8055,0.8055
IOT,2017-11-27T00:00:00Z,0.8055,1.1,0.7882,1.04
IOT,2017-11-28T00:00:00Z,1.04,1.47,1.02,1.45
IOT,2017-11-29T00:00:00Z,1.45,1.54,1.07,1.24
IOT,2017-11-30T00:00:00Z,1.24,1.38,1.08,1.31
IOT,2017-12-01T00:00:00Z,1.31,1.5,1.22,1.44
IOT,2017-12-02T00:00:00Z,1.44,1.45,1.33,1.44
IOT,2017-12-03T00:00:00Z,1.45,1.98,1.42,1.84
IOT,2017-12-04T00:00:00Z,1.84,2.89,1.83,2.63
IOT,2017-12-05T00:00:00Z,2.63,3.97,2.1,3.82
IOT,2017-12-06T00:00:00Z,3.74,5.58,3.51,4.45
IOT,2017-12-07T00:00:00Z,4.35,4.58,3.03,4.04
IOT,2017-12-08T00:00:00Z,4.04,4.95,3.43,4.93
IOT,2017-12-09T00:00:00Z,4.95,5.2,4.01,4.52
IOT,2017-12-10T00:00:00Z,4.53,4.53,3.58,3.98
IOT,2017-12-11T00:00:00Z,4.04,4.55,4,4.22
IOT,2017-12-12T00:00:00Z,4.22,5.03,4.13,4.73
IOT,2017-12-13T00:00:00Z,4.73,4.78,3.63,4.05
IOT,2017-12-14T00:00:00Z,4.05,4.33,3.25,3.67
IOT,2017-12-15T00:00:00Z,3.7,4.19,3.32,3.9
IOT,2017-12-16T00:00:00Z,3.9,4.04,3.4,3.59
IOT,2017-12-17T00:00:00Z,3.59,3.98,3.41,3.76
IOT,2017-12-18T00:00:00Z,3.76,4.38,3.52,4.16
IOT,2017-12-19T00:00:00Z,4.16,5.8,3.7,5.32
IOT,2017-12-20T00:00:00Z,5.32,5.55,4.5,4.87
IOT,2017-12-21T00:00:00Z,4.87,5.33,4.51,4.74
IOT,2017-12-22T00:00:00Z,4.74,4.83,1.1,3.38
IOT,2017-12-23T00:00:00Z,3.38,4.09,3.25,3.56
IOT,2017-12-24T00:00:00Z,3.56,3.6,2.72,3.42
IOT,2017-12-25T00:00:00Z,3.42,3.79,3.21,3.45
IOT,2017-12-26T00:00:00Z,3.45,3.79,3.43,3.77
IOT,2017-12-27T00:00:00Z,3.77,4.34,3.58,3.7
IOT,2017-12-28T00:00:00Z,3.7,3.77,3.21,3.65
IOT,2017-12-29T00:00:00Z,3.65,3.91,3.43,3.65
IOT,2017-12-30T00:00:00Z,3.65,3.74,2.9,3.24
IOT,2017-12-31T00:00:00Z,3.24,3.69,3.23,3.51
LTC,2017-01-01T00:00:00Z,4.32,4.5,4.26,4.42
LTC,2017-01-02T00:00:00Z,4.42,4.69,4.37,4.54
LTC,2017-01-03T00:00:00Z,4.54,4.63,4.42,4.51
LTC,2017-01-04T00:00:00Z,4.51,4.73,4.36,4.42
LTC,2017-01-05T00:00:00Z,4.42,4.63,3.95,4.16
LTC,2017-01-06T00:00:00Z,4.16,4.29,3.61,3.76
LTC,2017-01-07T00:00:00Z,3.76,3.93,3.48,3.82
LTC,2017-01-08T00:00:00Z,3.82,3.96,3.8,3.91
LTC,2017-01-09T00:00:00Z,3.91,4.32,3.78,4.25
LTC,2017-01-10T00:00:00Z,4.25,4.58,4.15,4.47
LTC,2017-01-11T00:00:00Z,4.47,4.57,3.69,3.84
LTC,2017-01-12T00:00:00Z,3.84,4.05,3.68,3.94
LTC,2017-01-13T00:00:00Z,3.94,4.02,3.76,3.86
LTC,2017-01-14T00:00:00Z,3.86,4,3.8,3.89
LTC,2017-01-15T00:00:00Z,3.89,3.9,3.79,3.85
LTC,2017-01-16T00:00:00Z,3.85,3.88,3.79,3.82
LTC,2017-01-17T00:00:00Z,3.82,3.94,3.79,3.89
LTC,2017-01-18T00:00:00Z,3.89,3.92,3.7,3.8
LTC,2017-01-19T00:00:00Z,3.8,3.91,3.75,3.82
LTC,2017-01-20T00:00:00Z,3.82,3.92,3.78,3.84
LTC,2017-01-21T00:00:00Z,3.84,3.9,3.84,3.85
LTC,2017-01-22T00:00:00Z,3.85,3.88,3.77,3.81
LTC,2017-01-23T00:00:00Z,3.81,3.84,3.77,3.82
LTC,2017-01-24T00:00:00Z,3.82,3.83,3.74,3.75
LTC,2017-01-25T00:00:00Z,3.75,3.78,3.64,3.66
LTC,2017-01-26T00:00:00Z,3.66,3.85,3.63,3.81
LTC,2017-01-27T00:00:00Z,3.81,3.86,3.74,3.85
LTC,2017-01-28T00:00:00Z,3.85,3.86,3.79,3.84
LTC,2017-01-29T00:00:00Z,3.84,3.86,3.8,3.82
LTC,2017-01-30T00:00:00Z,3.82,4.06,3.82,3.99
LTC,2017-01-31T00:00:00Z,3.99,4.15,3.96,4.02
LTC,2017-02-01T00:00:00Z,4.02,4.06,3.96,4
LTC,2017-02-02T00:00:00Z,4,4.04,3.93,4.03
LTC,2017-02-03T00:00:00Z,4.03,4.06,3.91,3.99
LTC,2017-02-04T00:00:00Z,3.99,4.02,3.89,3.96
LTC,2017-02-05T00:00:00Z,3.96,4.03,3.9,3.97
LTC,2017-02-06T00:00:00Z,3.97,3.96,3.89,3.93
LTC,2017-02-07T00:00:00Z,3.93,3.98,3.89,3.93
LTC,2017-02-08T00:00:00Z,3.93,3.98,3.84,3.93
LTC,2017-02-09T00:00:00Z,3.93,3.95,3.49,3.67
LTC,2017-02-10T00:00:00Z,3.67,3.79,3.56,3.76
LTC,2017-02-11T00:00:00Z,3.76,3.83,3.75,3.81
LTC,2017-02-12T00:00:00Z,3.81,3.79,3.71,3.73
LTC,2017-02-13T00:00:00Z,3.73,3.76,3.67,3.74
LTC,2017-02-14T00:00:00Z,3.74,3.8,3.69,3.8
LTC,2017-02-15T00:00:00Z,3.8,3.84,3.75,3.81
LTC,2017-02-16T00:00:00Z,3.81,3.89,3.79,3.84
LTC,2017-02-17T00:00:00Z,3.84,3.88,3.75,3.83
LTC,2017-02-18T00:00:00Z,3.83,3.86,3.75,3.78
LTC,2017-02-19T00:00:00Z,3.78,3.79,3.72,3.75
LTC,2017-02-20T00:00:00Z,3.75,3.79,3.69,3.73
LTC,2017-02-21T00:00:00Z,3.73,3.81,3.72,3.78
LTC,2017-02-22T00:00:00Z,3.78,3.84,3.45,3.8
LTC,2017-02-23T00:00:00Z,3.8,3.9,3.78,3.8
LTC,2017-02-24T00:00:00Z,3.8,3.91,3.72,3.87
LTC,2017-02-25T00:00:00Z,3.87,3.91,3.81,3.85
LTC,2017-02-26T00:00:00Z,3.85,3.87,3.78,3.82
LTC,2017-02-27T00:00:00Z,3.82,3.87,3.79,3.83
LTC,2017-02-28T00:00:00Z,3.83,3.87,3.76,3.77
LTC,2017-03-01T00:00:00Z,3.77,3.87,3.75,3.8
LTC,2017-03-02T00:00:00Z,3.8,4.35,3.78,3.96
LTC,2017-03-03T00:00:00Z,3.96,4.13,3.94,4.02
LTC,2017-03-04T00:00:00Z,4.02,4.06,3.91,3.98
LTC,2017-03-05T00:00:00Z,3.98,4,3.9,3.97
LTC,2017-03-06T00:00:00Z,3.97,4.07,3.93,4.05
LTC,2017-03-07T00:00:00Z,4.05,4.09,3.9,3.96
LTC,2017-03-08T00:00:00Z,3.96,3.98,3.78,3.8
LTC,2017-03-09T00:00:00Z,3.8,3.92,3.8,3.89
LTC,2017-03-10T00:00:00Z,3.89,4,3.7,3.78
LTC,2017-03-11T00:00:00Z,3.78,3.89,3.73,3.8
LTC,2017-03-12T00:00:00Z,3.8,3.91,3.78,3.87
LTC,2017-03-13T00:00:00Z,3.87,5.23,3.82,4.36
LTC,2017-03-14T00:00:00Z,4.36,4.38,4.03,4.17
LTC,2017-03-15T00:00:00Z,4.17,4.37,4.02,4.26
LTC,2017-03-16T00:00:00Z,4.26,4.59,4.16,4.33
LTC,2017-03-17T00:00:00Z,4.33,4.42,4.07,4.2
LTC,2017-03-18T00:00:00Z,4.2,4.35,3.85,4.05
LTC,2017-03-19T00:00:00Z,4.05,4.17,3.92,3.98
LTC,2017-03-20T00:00:00Z,3.98,4.15,3.9,4.12
LTC,2017-03-21T00:00:00Z,4.12,4.15,4.01,4.09
LTC,2017-03-22T00:00:00Z,4.09,4.11,3.88,3.98
LTC,2017-03-23T00:00:00Z,3.98,4.1,3.94,4.02
LTC,2017-03-24T00:00:00Z,4.02,4.37,3.98,4.18
LTC,2017-03-25T00:00:00Z,4.18,4.28,4.01,4.13
LTC,2017-03-26T00:00:00Z,4.13,4.19,4.04,4.1
LTC,2017-03-27T00:00:00Z,4.1,4.2,4.06,4.1
LTC,2017-03-28T00:00:00Z,4.1,4.33,4.08,4.2
LTC,2017-03-29T00:00:00Z,4.2,4.41,4.14,4.32
LTC,2017-03-30T00:00:00Z,4.32,8.23,4.29,7.5
LTC,2017-03-31T00:00:00Z,7.5,7.81,5.89,7.1
LTC,2017-04-01T00:00:00Z,7.1,7.61,6.47,7.48
LTC,2017-04-02T00:00:00Z,7.48,8.56,7.04,8.22
LTC,2017-04-03T00:00:00Z,8.22,9.27,7.48,8.57
LTC,2017-04-04T00:00:00Z,8.57,9.48,8.19,8.97
LTC,2017-04-05T00:00:00Z,8.97,12.85,8.82,12.39
LTC,2017-04-06T00:00:00Z,12.39,12.62,9.83,10.7
LTC,2017-04-07T00:00:00Z,10.7,11.27,9.4,9.89
LTC,2017-04-08T00:00:00Z,9.89,11.22,9.78,10.66
LTC,2017-04-09T00:00:00Z,10.66,10.94,8.71,9.21
LTC,2017-04-10T00:00:00Z,9.21,10.12,8.84,9.8
LTC,2017-04-11T00:00:00Z,9.8,10.32,9.37,9.66
LTC,2017-04-12T00:00:00Z,9.66,12.16,9.62,11.6
LTC,2017-04-13T00:00:00Z,11.6,11.72,10.69,11.06
LTC,2017-04-14T00:00:00Z,11.06,11.91,10.99,11.67
LTC,2017-04-15T00:00:00Z,11.67,12.2,10.99,11.67
LTC,2017-04-16T00:00:00Z,11.67,11.86,11.51,11.73
LTC,2017-04-17T00:00:00Z,11.73,12.81,10.54,11.26
LTC,2017-04-18T00:00:00Z,11.26,11.59,10.48,11.06
LTC,2017-04-19T00:00:00Z,11.06,11.21,9.98,10.29
LTC,2017-04-20T00:00:00Z,10.29,11.45,10.1,10.97
LTC,2017-04-21T00:00:00Z,10.97,12.47,10.84,12
LTC,2017-04-22T00:00:00Z,12,14.51,11.83,14.05
LTC,2017-04-23T00:00:00Z,14.05,15.74,13.86,15.15
LTC,2017-04-24T00:00:00Z,15.15,15.31,14.13,14.87
LTC,2017-04-25T00:00:00Z,14.87,15.26,14.08,15.06
LTC,2017-04-26T00:00:00Z,15.06,15.86,14.48,14.89
LTC,2017-04-27T00:00:00Z,14.89,15.16,13.35,14.66
LTC,2017-04-28T00:00:00Z,14.66,14.83,13.81,14.25
LTC,2017-04-29T00:00:00Z,14.25,15.79,14.28,15.75
LTC,2017-04-30T00:00:00Z,15.75,16.09,15.29,15.63
LTC,2017-05-01T00:00:00Z,15.63,16.25,14.95,15.74
LTC,2017-05-02T00:00:00Z,15.74,15.88,14.94,15.57
LTC,2017-05-03T00:00:00Z,15.57,26.52,15.51,20.53
LTC,2017-05-04T00:00:00Z,20.53,26.68,20.35,22.95
LTC,2017-05-05T00:00:00Z,22.95,27.16,22.41,25.2
LTC,2017-05-06T00:00:00Z,25.2,27.93,24.81,27.46
LTC,2017-05-07T00:00:00Z,27.46,30.91,27.3,29.5
LTC,2017-05-08T00:00:00Z,29.5,29.83,27.11,28.1
LTC,2017-05-09T00:00:00Z,28.1,32.44,23.28,31.77
LTC,2017-05-10T00:00:00Z,31.77,36.47,29.04,31.28
LTC,2017-05-11T00:00:00Z,31.28,32.08,26.98,29.88
LTC,2017-05-12T00:00:00Z,29.88,30.78,25.56,26.76
LTC,2017-05-13T00:00:00Z,26.76,28.18,24.47,28.14
LTC,2017-05-14T00:00:00Z,28.14,29.86,26.79,28.07
LTC,2017-05-15T00:00:00Z,28.07,28.09,23.23,24.5
LTC,2017-05-16T00:00:00Z,24.5,25.15,20.92,22.83
LTC,2017-05-17T00:00:00Z,22.83,26,20.32,25.06
LTC,2017-05-18T00:00:00Z,25.06,28.79,24.44,27.88
LTC,2017-05-19T00:00:00Z,27.88,28.2,26.19,27.27
LTC,2017-05-20T00:00:00Z,27.27,28.17,26.66,27.42
LTC,2017-05-21T00:00:00Z,27.42,28.54,25.26,26.02
LTC,2017-05-22T00:00:00Z,26.02,26.7,22.82,24.79
LTC,2017-05-23T00:00:00Z,24.79,31.72,24.4,31.36
LTC,2017-05-24T00:00:00Z,31.36,35.94,29.85,34.8
LTC,2017-05-25T00:00:00Z,34.8,35.76,26.07,28.32
LTC,2017-05-26T00:00:00Z,28.32,31.35,23.35,24.45
LTC,2017-05-27T00:00:00Z,24.45,25.94,18.13,22.83
LTC,2017-05-28T00:00:00Z,22.83,25.92,21.79,23.89
LTC,2017-05-29T00:00:00Z,23.89,25.99,23.01,25.33
LTC,2017-05-30T00:00:00Z,25.33,26.33,23.54,23.89
LTC,2017-05-31T00:00:00Z,23.89,25.99,23.51,25.91
LTC,2017-06-01T00:00:00Z,25.91,29.61,25.77,27.55
LTC,2017-06-02T00:00:00Z,27.55,28.65,26.78,28.27
LTC,2017-06-03T00:00:00Z,28.27,28.56,26.81,27.27
LTC,2017-06-04T00:00:00Z,27.27,27.93,26.86,27.89
LTC,2017-06-05T00:00:00Z,27.89,31.62,27.85,30.78
LTC,2017-06-06T00:00:00Z,30.78,31.19,28.32,30.07
LTC,2017-06-07T00:00:00Z,30.07,30.57,27.88,28.47
LTC,2017-06-08T00:00:00Z,28.47,30.39,27.8,29.9
LTC,2017-06-09T00:00:00Z,29.9,30.63,29.51,29.54
LTC,2017-06-10T00:00:00Z,29.54,30.31,29.39,30.06
LTC,2017-06-11T00:00:00Z,30.06,34.43,29.65,33.63
LTC,2017-06-12T00:00:00Z,33.63,33.7,27.09,28.98
LTC,2017-06-13T00:00:00Z,28.98,30.61,28.74,30.38
LTC,2017-06-14T00:00:00Z,30.38,31.81,27.96,29.19
LTC,2017-06-15T00:00:00Z,29.19,29.79,25.45,29.29
LTC,2017-06-16T00:00:00Z,29.29,34.18,28.32,34.12
LTC,2017-06-17T00:00:00Z,34.12,47.7,34.12,45.8
LTC,2017-06-18T00:00:00Z,45.8,45.81,39.49,43.8
LTC,2017-06-19T00:00:00Z,43.8,50.14,42.45,47.37
LTC,2017-06-20T00:00:00Z,47.37,48.32,43.29,45.68
LTC,2017-06-21T00:00:00Z,45.68,46.75,42.85,44.5
LTC,2017-06-22T00:00:00Z,44.5,47.91,43.21,46.16
LTC,2017-06-23T00:00:00Z,46.16,46.98,45.48,46
LTC,2017-06-24T00:00:00Z,46,46.09,42.04,42.7
LTC,2017-06-25T00:00:00Z,42.7,44.02,39.33,41.28
LTC,2017-06-26T00:00:00Z,41.28,42.21,34.43,38.53
LTC,2017-06-27T00:00:00Z,38.53,40.24,34.19,40.24
LTC,2017-06-28T00:00:00Z,40.24,43.1,37.95,41.89
LTC,2017-06-29T00:00:00Z,41.89,41.94,39.45,40.13
LTC,2017-06-30T00:00:00Z,40.13,41.22,39.29,39.48
LTC,2017-07-01T00:00:00Z,39.48,39.7,37.12,38.08
LTC,2017-07-02T00:00:00Z,38.08,41.65,36.87,41.26
LTC,2017-07-03T00:00:00Z,41.26,47.56,40.36,45.34
LTC,2017-07-04T00:00:00Z,45.34,54.82,45.34,54.51
LTC,2017-07-05T00:00:00Z,54.51,56.58,49.11,52.92
LTC,2017-07-06T00:00:00Z,52.92,52.98,49.79,51.04
LTC,2017-07-07T00:00:00Z,51.04,51.18,44.47,46.1
LTC,2017-07-08T00:00:00Z,46.1,52.11,44.33,51.22
LTC,2017-07-09T00:00:00Z,51.22,52.4,48.32,48.63
LTC,2017-07-10T00:00:00Z,48.63,49.66,42.68,45
LTC,2017-07-11T00:00:00Z,45,46.69,41.84,43.98
LTC,2017-07-12T00:00:00Z,43.98,48.38,42.4,47.14
LTC,2017-07-13T00:00:00Z,47.14,47.66,44.07,45.69
LTC,2017-07-14T00:00:00Z,45.69,45.96,39.96,42.46
LTC,2017-07-15T00:00:00Z,42.46,42.68,37.7,38.41
LTC,2017-07-16T00:00:00Z,38.41,41.81,35.49,40.7
LTC,2017-07-17T00:00:00Z,40.7,42.98,39.91,42.17
LTC,2017-07-18T00:00:00Z,42.17,44.84,40.74,43.35
LTC,2017-07-19T00:00:00Z,43.35,43.77,39.82,40.11
LTC,2017-07-20T00:00:00Z,40.11,45.23,40.11,44.35
LTC,2017-07-21T00:00:00Z,44.35,47.31,43.99,45.2
LTC,2017-07-22T00:00:00Z,45.2,47.11,44.88,46.47
LTC,2017-07-23T00:00:00Z,46.47,46.67,43.63,44.67
LTC,2017-07-24T00:00:00Z,44.67,45.28,43.85,44.77
LTC,2017-07-25T00:00:00Z,44.77,45.05,40.52,42.3
LTC,2017-07-26T00:00:00Z,42.3,43.09,40.47,42.03
LTC,2017-07-27T00:00:00Z,42.03,42.41,40.89,41.89
LTC,2017-07-28T00:00:00Z,41.89,42.19,40.17,40.43
LTC,2017-07-29T00:00:00Z,40.43,41.4,38.55,41.07
LTC,2017-07-30T00:00:00Z,41.07,42.05,39.82,40.61
LTC,2017-07-31T00:00:00Z,40.61,43.57,38.45,42.38
LTC,2017-08-01T00:00:00Z,42.38,43.93,41.11,43.16
LTC,2017-08-02T00:00:00Z,43.16,43.19,41.66,41.92
LTC,2017-08-03T00:00:00Z,41.92,43.18,41.8,42.75
LTC,2017-08-04T00:00:00Z,42.75,43.77,42.41,43.31
LTC,2017-08-05T00:00:00Z,43.31,47.23,43.21,46.24
LTC,2017-08-06T00:00:00Z,46.24,46.88,45.16,45.56
LTC,2017-08-07T00:00:00Z,45.56,46.7,45.21,46.11
LTC,2017-08-08T00:00:00Z,46.11,49.93,45.69,49.13
LTC,2017-08-09T00:00:00Z,49.13,50.2,46.9,47.78
LTC,2017-08-10T00:00:00Z,47.78,48.68,46.97,46.97
LTC,2017-08-11T00:00:00Z,46.97,47.62,46.63,47.11
LTC,2017-08-12T00:00:00Z,47.11,47.77,46,46.27
LTC,2017-08-13T00:00:00Z,46.27,47.43,44,45.49
LTC,2017-08-14T00:00:00Z,45.49,46.56,45.15,45.7
LTC,2017-08-15T00:00:00Z,45.7,45.8,41.78,43.17
LTC,2017-08-16T00:00:00Z,43.17,44.94,42.1,43.97
LTC,2017-08-17T00:00:00Z,43.97,44.74,43.13,43.83
LTC,2017-08-18T00:00:00Z,43.83,47.92,43.23,46.74
LTC,2017-08-19T00:00:00Z,46.74,46.89,43.39,45.19
LTC,2017-08-20T00:00:00Z,45.19,47.39,44.07,45.81
LTC,2017-08-21T00:00:00Z,45.81,48.94,45.27,48.09
LTC,2017-08-22T00:00:00Z,48.09,48.1,44.85,46.4
LTC,2017-08-23T00:00:00Z,46.4,55.43,46.05,53.44
LTC,2017-08-24T00:00:00Z,53.44,53.58,50.34,50.36
LTC,2017-08-25T00:00:00Z,50.36,52.3,49.78,51.09
LTC,2017-08-26T00:00:00Z,51.09,52.13,50.09,51.58
LTC,2017-08-27T00:00:00Z,51.58,64.49,51.37,61.08
LTC,2017-08-28T00:00:00Z,61.08,64.95,58.87,62.36
LTC,2017-08-29T00:00:00Z,62.36,64.2,61.17,63.76
LTC,2017-08-30T00:00:00Z,63.76,66.57,61.86,65.97
LTC,2017-08-31T00:00:00Z,65.97,74.59,65.12,73.03
LTC,2017-09-01T00:00:00Z,73.03,92.77,71.5,87.88
LTC,2017-09-02T00:00:00Z,87.88,93.67,73.29,79.18
LTC,2017-09-03T00:00:00Z,79.18,84.07,74.95,79.04
LTC,2017-09-04T00:00:00Z,79.04,79.06,62.97,68.89
LTC,2017-09-05T00:00:00Z,68.89,74.69,63.29,73.73
LTC,2017-09-06T00:00:00Z,73.73,82.17,73.69,81.44
LTC,2017-09-07T00:00:00Z,81.44,82.84,77.4,80.25
LTC,2017-09-08T00:00:00Z,80.25,82.2,68.42,73.19
LTC,2017-09-09T00:00:00Z,73.19,73.95,69,71.09
LTC,2017-09-10T00:00:00Z,71.09,71.11,63.33,67.08
LTC,2017-09-11T00:00:00Z,67.08,71.21,65.55,68.13
LTC,2017-09-12T00:00:00Z,68.13,71.97,64.72,65.89
LTC,2017-09-13T00:00:00Z,65.89,66.34,57.87,61.78
LTC,2017-09-14T00:00:00Z,61.78,62.66,44.9,45.2
LTC,2017-09-15T00:00:00Z,45.2,55.65,33.38,52
LTC,2017-09-16T00:00:00Z,52,57.34,50.54,52.1
LTC,2017-09-17T00:00:00Z,52.1,53.18,47.73,51
LTC,2017-09-18T00:00:00Z,51,57.49,50.98,56.16
LTC,2017-09-19T00:00:00Z,56.16,56.7,51.27,52.8
LTC,2017-09-20T00:00:00Z,52.8,54.37,51.07,51.56
LTC,2017-09-21T00:00:00Z,51.56,52.48,45.11,46.46
LTC,2017-09-22T00:00:00Z,46.46,49.03,44.8,47.67
LTC,2017-09-23T00:00:00Z,47.67,50.01,46.38,49.29
LTC,2017-09-24T00:00:00Z,49.29,49.4,47.18,47.5
LTC,2017-09-25T00:00:00Z,47.5,53.16,47.47,52.27
LTC,2017-09-26T00:00:00Z,52.27,54.37,51.42,52.27
LTC,2017-09-27T00:00:00Z,52.27,57.39,52.24,56.9
LTC,2017-09-28T00:00:00Z,56.9,57.16,54,54.91
LTC,2017-09-29T00:00:00Z,54.91,54.93,50.44,52.8
LTC,2017-09-30T00:00:00Z,52.8,55.91,52.75,55.41
LTC,2017-10-01T00:00:00Z,55.41,55.55,53.58,54.8
LTC,2017-10-02T00:00:00Z,54.8,54.97,52.93,53.29
LTC,2017-10-03T00:00:00Z,53.29,53.54,51.34,52.15
LTC,2017-10-04T00:00:00Z,52.15,52.98,50.53,51.22
LTC,2017-10-05T00:00:00Z,51.22,51.87,50.17,51.64
LTC,2017-10-06T00:00:00Z,51.64,52.75,51.34,52.08
